Country Name,Country Code,Indicator Name,Indicator Code,Valor_Inicial,Ano_Inicial,Valor_Final,Ano_Final,Crescimento_Absoluto,Crescimento_Percentual
Lao PDR,LAO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.33342003822327,1990.0,3.32011008262634,2017.0,0.98669004440307,42.28514490491659
Lao PDR,LAO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,98.5220031738281,1990.0,111.345809936523,2017.0,12.8238067626949,13.016185572342772
Lao PDR,LAO,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,23.2434005737305,1990.0,61.6972389221191,2017.0,38.4538383483886,165.43981258856252
Lao PDR,LAO,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,43.4526596069336,1990.0,100.20915222168,2017.0,56.7564926147464,130.6168440048488
Lao PDR,LAO,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,19970.0,1990.0,35206.0,2017.0,15236.0,76.29444166249374
Latvia,LVA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,18.7779998779297,1990.0,30.0486507415771,2017.0,11.270650863647397,60.02050770537123
Latvia,LVA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.26215982437134,1990.0,5.28524017333984,2017.0,0.02308034896850053,0.4386098054567906
Latvia,LVA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,94.4744491577148,1990.0,99.6652374267578,2017.0,5.190788269042997,5.494383206593289
Latvia,LVA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,95.1936416625977,1990.0,119.492446899414,2017.0,24.298805236816307,25.525659920586367
Latvia,LVA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,73.8404388427734,1990.0,103.196296691895,2017.0,29.355857849121605,39.75580089878434
Latvia,LVA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,9309.0,1990.0,10537.0,2017.0,1228.0,13.191535073584703
Lebanon,LBN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,55.4911499023438,1990.0,80.9329528808594,2017.0,25.441802978515604,45.848397489130086
Lebanon,LBN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.75932002067566,1990.0,2.57119011878967,2017.0,0.8118700981140101,46.14681175527205
Lebanon,LBN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,111.642517089844,1990.0,92.4138488769531,2017.0,-19.22866821289091,-17.22342769951764
Lebanon,LBN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,68.8962783813477,1990.0,61.2057495117188,2017.0,-7.690528869628899,-11.162473576672841
Lebanon,LBN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.8502578735352,1990.0,71.9206085205078,2017.0,-25.9296493530274,-26.499316319165665
Lebanon,LBN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,29034.0,1990.0,39017.0,2017.0,9983.0,34.38382585933733
Lesotho,LSO,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,54.1874694824219,1990.0,35.9942092895508,2017.0,-18.1932601928711,-33.57466286328962
Lesotho,LSO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,8.57703018188477,1990.0,11.3611402511597,2017.0,2.7841100692749308,32.46007079647624
Lesotho,LSO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,110.15453338623,1990.0,105.520278930664,2017.0,-4.634254455565994,-4.207048328476062
Lesotho,LSO,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,25.2908992767333,1990.0,53.772159576416,2017.0,28.481260299682702,112.61466026984822
Lesotho,LSO,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,59.5778999328613,1990.0,76.7777481079102,2017.0,17.1998481750489,28.869510664913523
Lesotho,LSO,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,6448.0,1990.0,10930.0,2017.0,4482.0,69.50992555831266
Liberia,LBR,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,30.7219905853271,1990.0,30.7219905853271,2017.0,0.0,0.0
Liberia,LBR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.16142010688782,1990.0,2.75756001472473,2017.0,-0.40386009216308993,-12.774641727722159
Liberia,LBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,76.2216033935547,1990.0,93.9163284301758,2017.0,17.694725036621094,23.21484231348164
Liberia,LBR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,31.497859954834,1990.0,37.2998008728027,2017.0,5.8019409179687,18.420111481504865
Liberia,LBR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,64.6991119384766,1990.0,58.8330612182617,2017.0,-5.866050720214908,-9.06666342776548
Liberia,LBR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,6586.0,1990.0,22479.0,2017.0,15893.0,241.31491041603402
Libya,LBY,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Libya,LBY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.26416993141174,1990.0,2.26416993141174,2017.0,0.0,0.0
Libya,LBY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,109.788696289063,1990.0,114.539558410645,2017.0,4.750862121582003,4.327278018743791
Libya,LBY,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,108.267471313477,1990.0,101.563491821289,2017.0,-6.703979492187997,-6.192053264805026
Libya,LBY,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Libya,LBY,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Liechtenstein,LIE,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,29.2671794891357,1990.0,38.6201400756836,2017.0,9.352960586547901,31.95716413335909
Liechtenstein,LIE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.46013998985291,1990.0,2.55604004859924,2017.0,0.0959000587463299,3.8981545416878363
Liechtenstein,LIE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.124397277832,1990.0,105.665420532227,2017.0,-0.4589767456049998,-0.4324893779169421
Liechtenstein,LIE,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,111.66381072998,1990.0,116.123443603516,2017.0,4.459632873535995,3.9938032245022175
Liechtenstein,LIE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,90.3890228271484,1990.0,105.747131347656,2017.0,15.3581085205076,16.991121311132023
Liechtenstein,LIE,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,242.0,1990.0,252.0,2017.0,10.0,4.132231404958678
Lithuania,LTU,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,14.7936296463013,1990.0,15.2466697692871,2017.0,0.45304012298580076,3.0624000587919933
Lithuania,LTU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.76492023468018,1990.0,4.61250019073486,2017.0,-0.1524200439453205,-3.1987952880296406
Lithuania,LTU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,89.6067962646484,1990.0,103.439102172852,2017.0,13.832305908203608,15.436670525917148
Lithuania,LTU,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,94.9434127807617,1990.0,108.259651184082,2017.0,13.316238403320298,14.025447383136996
Lithuania,LTU,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,93.2039413452148,1990.0,102.175079345703,2017.0,8.971138000488196,9.625277505444018
Lithuania,LTU,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,10378.0,1990.0,8401.0,2017.0,-1977.0,-19.049913278088262
Luxembourg,LUX,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,52.3530197143555,1990.0,30.839599609375,2017.0,-21.513420104980497,-41.09298799259405
Luxembourg,LUX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.54446005821228,1990.0,4.08387994766235,2017.0,0.5394198894500701,15.21867592216958
Luxembourg,LUX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,90.7736892700195,1990.0,97.1300888061523,2017.0,6.356399536132798,7.002469093466904
Luxembourg,LUX,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,68.9304580688477,1990.0,102.26245880127,2017.0,33.3320007324223,48.35598321300915
Luxembourg,LUX,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.3121185302734,1990.0,79.3307723999023,2017.0,-4.981346130371094,-5.90822080764401
Luxembourg,LUX,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1770.0,1990.0,4338.0,2017.0,2568.0,145.08474576271186
"Macao SAR, China",MAC,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,28.9488201141357,1990.0,24.7960796356201,2017.0,-4.1527404785156,-14.345111345273164
"Macao SAR, China",MAC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.68109011650085,1990.0,2.02779006958008,2017.0,-1.6533000469207701,-44.91332715571644
"Macao SAR, China",MAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.689338684082,1990.0,100.389106750488,2017.0,-6.300231933594006,-5.905212283909298
"Macao SAR, China",MAC,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,60.8881301879883,1990.0,96.4791870117188,2017.0,35.591056823730504,58.453193937546345
"Macao SAR, China",MAC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.7060394287109,1990.0,90.8096771240234,2017.0,-5.8963623046875,-6.09720172547666
"Macao SAR, China",MAC,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1505.0,1990.0,1722.0,2017.0,217.0,14.418604651162791
"Macedonia, FYR",MKD,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,57.3820915222167,1990.0,54.5119285583496,2017.0,-2.870162963867095,-5.001844456568563
"Macedonia, FYR",MKD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.97910976409912,1990.0,3.2948100566864,2017.0,-1.6842997074127202,-33.82732631357172
"Macedonia, FYR",MKD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,95.6540298461914,1990.0,93.2184982299805,2017.0,-2.435531616210909,-2.546188195235648
"Macedonia, FYR",MKD,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,75.1660385131835,1990.0,79.2940979003906,2017.0,4.128059387207102,5.491920911174632
"Macedonia, FYR",MKD,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,94.8200531005859,1990.0,89.691062927246,2017.0,-5.128990173339901,-5.409182979363052
"Macedonia, FYR",MKD,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,5855.0,1990.0,7137.0,2017.0,1282.0,21.895815542271563
Madagascar,MDG,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,27.2105693817139,1990.0,47.3517913818359,2017.0,20.141222000122003,74.01984764661833
Madagascar,MDG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.14053010940552,1990.0,2.08204007148743,2017.0,-0.05849003791808993,-2.7325024610064523
Madagascar,MDG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,96.447509765625,1990.0,148.894454956055,2017.0,52.44694519043,54.37874478862148
Madagascar,MDG,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,18.2677097320557,1990.0,38.434928894043,2017.0,20.167219161987298,110.39818049330172
Madagascar,MDG,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,35.0467109680176,1990.0,69.3401412963867,2017.0,34.293430328369105,97.8506381373821
Madagascar,MDG,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,37932.0,1990.0,115640.0,2017.0,77708.0,204.86133080248865
Malawi,MWI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,40.263240814209,1990.0,43.9514999389648,2017.0,3.6882591247558025,9.160363274717337
Malawi,MWI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.27053999900818,1990.0,5.60798978805541,2017.0,2.33744978904723,71.46984258734284
Malawi,MWI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,73.121208190918,1990.0,145.465774536133,2017.0,72.34456634521501,98.93787060564537
Malawi,MWI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,16.095329284668,1990.0,43.395191192627,2017.0,27.299861907959002,169.61356568184135
Malawi,MWI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,29.2950401306152,1990.0,79.3375625610352,2017.0,50.04252243042,170.82250854513202
Malawi,MWI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,40836.0,1990.0,60488.0,2017.0,19652.0,48.1242041336076
Malaysia,MYS,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,34.627368927002,1990.0,33.1969985961914,2017.0,-1.4303703308106037,-4.130750834191212
Malaysia,MYS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.10065984725952,1990.0,4.96636009216309,2017.0,-0.13429975509642933,-2.6329878705514123
Malaysia,MYS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,92.6915435791016,1990.0,101.792053222656,2017.0,9.100509643554389,9.818058144417616
Malaysia,MYS,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,54.6556510925292,1990.0,77.5712814331055,2017.0,22.9156303405763,41.92728452137789
Malaysia,MYS,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.8634033203125,1990.0,101.180770874023,2017.0,13.317367553710497,15.156899289640597
Malaysia,MYS,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,120505.0,1990.0,269757.0,2017.0,149252.0,123.85544168291771
Maldives,MDV,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,54.1283111572266,1990.0,39.6632614135742,2017.0,-14.4650497436524,-26.72363026741357
Maldives,MDV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.70389986038208,1990.0,5.22350978851318,2017.0,-0.48039007186890004,-8.422133691469133
Maldives,MDV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,118.806510925293,1990.0,97.9177780151367,2017.0,-20.888732910156293,-17.582144907269758
Maldives,MDV,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,50.4049491882324,1990.0,69.8193969726563,2017.0,19.414447784423906,38.516947436892615
Maldives,MDV,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,117.833473205566,1990.0,92.1012725830078,2017.0,-25.732200622558196,-21.837768099788736
Maldives,MDV,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,2805.0,1990.0,4252.0,2017.0,1447.0,51.58645276292335
Mali,MLI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,44.7107315063477,1990.0,43.18798828125,2017.0,-1.5227432250976989,-3.4057667450185
Mali,MLI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.65401005744934,1990.0,3.73928999900818,2017.0,1.0852799415588401,40.892080966786466
Mali,MLI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,27.1855201721191,1990.0,75.7903518676758,2017.0,48.6048316955567,178.78941211286732
Mali,MLI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,6.77525997161865,1990.0,41.3074798583984,2017.0,34.53221988677975,509.6811049529336
Mali,MLI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,30.8194999694824,1990.0,50.9138793945313,2017.0,20.0943794250489,65.2002123491505
Mali,MLI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,8405.0,1990.0,52148.0,2017.0,43743.0,520.4402141582391
Malta,MLT,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,24.3390502929688,1990.0,20.2395896911621,2017.0,-4.099460601806701,-16.843141176264282
Malta,MLT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.83141994476318,1990.0,7.84899997711182,2017.0,4.01758003234864,104.85877534358782
Malta,MLT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.450408935547,1990.0,103.414390563965,2017.0,-3.036018371582003,-2.8520495148311116
Malta,MLT,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,81.2334136962891,1990.0,94.8015975952148,2017.0,13.568183898925696,16.702712937380245
Malta,MLT,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.254760742188,1990.0,99.28662109375,2017.0,-0.9681396484379974,-0.9656794762371783
Malta,MLT,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1601.0,1990.0,2021.08752441406,2017.0,420.08752441406,26.239070856593376
Marshall Islands,MHL,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,45.4705200195313,1990.0,45.4705200195313,2017.0,0.0,0.0
Marshall Islands,MHL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,14.5390396118164,1990.0,12.239990234375,2017.0,-2.299049377441399,-15.81293839775276
Marshall Islands,MHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,89.7943572998047,1990.0,93.3998565673828,2017.0,3.6054992675780966,4.015284897624562
Marshall Islands,MHL,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,67.7624816894531,1990.0,76.6118774414063,2017.0,8.84939575195321,13.059432788351636
Marshall Islands,MHL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.5298233032227,1990.0,99.7540969848633,2017.0,7.224273681640597,7.80750835108207
Marshall Islands,MHL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,550.0,1990.0,517.0,2017.0,-33.0,-6.0
Mauritania,MRT,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,55.1444892883301,1990.0,43.2093811035156,2017.0,-11.935108184814503,-21.64333796330989
Mauritania,MRT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.34251999855042,1990.0,2.93011999130249,2017.0,0.5875999927520699,25.084097173799325
Mauritania,MRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,46.7119789123535,1990.0,102.452171325684,2017.0,55.740192413330504,119.32740532769293
Mauritania,MRT,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,13.4224004745483,1990.0,30.5981101989746,2017.0,17.175709724426298,127.96302536938204
Mauritania,MRT,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,28.7842597961426,1990.0,68.3430786132813,2017.0,39.55881881713871,137.43212122633778
Mauritania,MRT,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3497.0,1990.0,17669.0,2017.0,14172.0,405.261652845296
Mauritius,MUS,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,43.4069595336914,1990.0,20.6199703216553,2017.0,-22.7869892120361,-52.49616526204608
Mauritius,MUS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.15707993507385,1990.0,4.88538980484009,2017.0,1.7283098697662398,54.74393760403192
Mauritius,MUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,111.779479980469,1990.0,103.036361694336,2017.0,-8.743118286133011,-7.821756093033066
Mauritius,MUS,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,52.4091415405273,1990.0,95.696159362793,2017.0,43.287017822265696,82.59440347595164
Mauritius,MUS,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,113.649909973145,1990.0,101.07795715332,2017.0,-12.571952819825,-11.061999805187439
Mauritius,MUS,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,6507.0,1990.0,5400.0,2017.0,-1107.0,-17.012448132780083
Mexico,MEX,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,25.9801197052002,1990.0,32.7575302124023,2017.0,6.777410507202102,26.086910237929082
Mexico,MEX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.31176996231079,1990.0,5.31347990036011,2017.0,3.00170993804932,129.84466391495468
Mexico,MEX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,110.749877929688,1990.0,103.389198303223,2017.0,-7.360679626465,-6.646219177901116
Mexico,MEX,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,52.6773681640625,1990.0,90.549690246582,2017.0,37.8723220825195,71.89486377635077
Mexico,MEX,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,86.6627578735352,1990.0,104.708419799805,2017.0,18.0456619262698,20.822856748458644
Mexico,MEX,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,466532.0,1990.0,533675.0,2017.0,67143.0,14.391938816629942
"Micronesia, Fed. Sts.",FSM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
"Micronesia, Fed. Sts.",FSM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.40977001190186,1990.0,12.4677495956421,2017.0,6.057979583740241,94.51165287508906
"Micronesia, Fed. Sts.",FSM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,113.154472351074,1990.0,95.5217666625977,2017.0,-17.632705688476307,-15.582862366914608
"Micronesia, Fed. Sts.",FSM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,82.5146636962891,1990.0,83.21533203125,2017.0,0.7006683349608949,0.8491440231033817
"Micronesia, Fed. Sts.",FSM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
"Micronesia, Fed. Sts.",FSM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,698.0,1990.0,698.0,2017.0,0.0,0.0
Moldova,MDA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,17.1107501983643,1990.0,22.696720123291,2017.0,5.585969924926701,32.64596736068703
Moldova,MDA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,9.89659976959229,1990.0,7.46784019470215,2017.0,-2.4287595748901403,-24.541353913822036
Moldova,MDA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,90.0145797729492,1990.0,92.4127807617188,2017.0,2.3982009887696023,2.664236165762004
Moldova,MDA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,94.0150985717773,1990.0,86.1081237792969,2017.0,-7.906974792480398,-8.410324418735458
Moldova,MDA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.0131225585938,1990.0,90.9086074829102,2017.0,-4.104515075683608,-4.319945461378125
Moldova,MDA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,12070.0,1990.0,7936.0,2017.0,-4134.0,-34.25020712510356
Monaco,MCO,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,16.9879703521729,1990.0,15.9940099716187,2017.0,-0.993960380554201,-5.850966065684623
Monaco,MCO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,0.913600027561188,1990.0,1.02195000648499,2017.0,0.10834997892380205,11.859673342287126
Monaco,MCO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Monaco,MCO,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Monaco,MCO,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Monaco,MCO,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,106.0,1990.0,155.0,2017.0,49.0,46.22641509433962
Mongolia,MNG,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,25.0678291320801,1990.0,32.7358283996582,2017.0,7.667999267578104,30.5890040464857
Mongolia,MNG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.94865989685059,1990.0,4.59987020492554,2017.0,0.6512103080749498,16.491932075344053
Mongolia,MNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.463676452637,1990.0,100.89608001709,2017.0,-0.5675964355470029,-0.5594085049854817
Mongolia,MNG,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,88.7091598510742,1990.0,91.4623336791992,2017.0,2.753173828125,3.1035958775249983
Mongolia,MNG,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,74.7133483886719,1990.0,98.2769470214844,2017.0,23.5635986328125,31.538672996196798
Mongolia,MNG,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,5550.0,1990.0,8901.0,2017.0,3351.0,60.378378378378386
Montenegro,MNE,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Montenegro,MNE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Montenegro,MNE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.316009521484,1990.0,94.3067169189453,2017.0,-13.009292602538707,-12.12241552825753
Montenegro,MNE,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,92.9264526367188,1990.0,90.3422317504883,2017.0,-2.5842208862305114,-2.7809313848803767
Montenegro,MNE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,72.5719680786133,1990.0,92.5781707763672,2017.0,20.006202697753906,27.567397202294785
Montenegro,MNE,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Morocco,MAR,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,33.3422508239746,1990.0,37.7254409790039,2017.0,4.383190155029297,13.146053570797275
Morocco,MAR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.50602006912231,1990.0,5.26403999328613,2017.0,0.7580199241638201,16.82238233598166
Morocco,MAR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,67.2208862304688,1990.0,114.706146240234,2017.0,47.4852600097652,70.64063369673612
Morocco,MAR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,37.1628189086914,1990.0,69.0629501342773,2017.0,31.900131225585902,85.83883613340566
Morocco,MAR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,50.7016181945801,1990.0,102.938041687012,2017.0,52.2364234924319,103.02713276716653
Morocco,MAR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,86588.0,1990.0,156072.0,2017.0,69484.0,80.24668545294959
Mozambique,MOZ,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,57.6558990478516,1990.0,49.246639251709,2017.0,-8.4092597961426,-14.58525482217062
Mozambique,MOZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.05193996429443,1990.0,6.48322010040283,2017.0,4.4312801361084,215.95564262193793
Mozambique,MOZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,63.2512893676758,1990.0,105.801940917969,2017.0,42.5506515502932,67.27238602670835
Mozambique,MOZ,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,7.04563999176025,1990.0,32.4318084716797,2017.0,25.38616847991945,360.3103268064806
Mozambique,MOZ,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,26.6840591430664,1990.0,47.8936386108398,2017.0,21.209579467773402,79.48408206584459
Mozambique,MOZ,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,23107.0,1990.0,107976.0,2017.0,84869.0,367.2869693166573
